row_id,population,renter_occupied_households,pct_renter_occupied,evictions,rent_burden,pct_white,pct_af_am,pct_hispanic,pct_am_ind,pct_asian,pct_nh_pi,pct_multiple,pct_other,poverty_rate,pct_civilian_labor,pct_unemployment,pct_adult_obesity,pct_adult_smoking,pct_diabetes,pct_low_birthweight,pct_excessive_drinking,pct_physical_inactivity,pct_female,pct_below_18_years_of_age,pct_aged_65_years_and_older,pct_adults_less_than_a_high_school_diploma,pct_adults_with_high_school_diploma,pct_adults_with_some_college,pct_adults_bachelors_or_higher,gross_rent
520,33044,3168,25.248,0,30.233,0.477256252,0.480981434,0.023931779,0.003644638,0.000604084,0,0.013581813,0,15.459,0.431,0.078,0.385,0.163,0.132,0.121,0.233,0.35,0.485,0.22,0.131,0.235943775,0.384538153,0.247991968,0.131526104,626
521,1920,166,9.787,0,18.121,0.491250836,0.001587127,0.50666294,0.000499097,0,0,0,0,4.669,0.462,0.043,0.288,0,0.116,0,0.186,0.296,0.499,0.205,0.225,0.207377866,0.288135593,0.25224327,0.25224327,481
522,39645,5068,31.236,0,27.435,0.865115073,0.012539779,0.083618479,0.001207091,0.004648796,9.98E-05,0.032571503,0.000199519,16.17,0.432,0.067,0.343,0.209,0.112,0.08,0,0.329,0.503,0.241,0.161,0.218218218,0.422422422,0.223223223,0.136136136,581
523,39989,5063,30.091,0,29.906,0.967105659,0.005091507,0.012538337,0.003227294,0.002806342,0,0.009230862,0,18.338,0.372,0.094,0.336,0.288,0.133,0.09,0,0.376,0.507,0.213,0.184,0.28,0.418,0.2,0.102,556
524,8349,923,18.486,2,23.331,0.94692982,0.005787095,0.025805413,0.002294709,0.005525418,0,0.013657545,0,9.733,0.505,0.044,0.319,0.178,0.096,0.069,0.152,0.282,0.505,0.235,0.209,0.036963037,0.334665335,0.38961039,0.238761239,613
525,63519,7818,29.285,267,31.342,0.523607955,0.25573609,0.178990126,0.015554304,0.003951417,0,0.021858473,0.000301635,18.751,0.46,0.065,0.368,0.171,0.127,0.091,0.114,0.274,0.505,0.251,0.152,0.247011952,0.332669323,0.296812749,0.123505976,588
526,24830,2272,20.875,17,24.125,0.940206703,0.005137467,0.037527594,0.001003412,0.003381497,0.003020269,0.009622717,0.000100341,6.118,0.588,0.035,0.337,0.14,0.091,0.06,0.256,0.264,0.502,0.251,0.17,0.079,0.355,0.361,0.205,585
527,94324,9180,25.453,503,25.236,0.868215257,0.056484934,0.026292452,0.000705432,0.028388592,0,0.019510229,0.000403104,5.983,0.529,0.046,0.267,0.175,0.105,0.08,0.117,0.262,0.527,0.211,0.184,0.081162325,0.263527054,0.312625251,0.342685371,872
528,50028,3770,18.849,29,25.854,0.916913472,0.006993917,0.039271992,0.005673177,0.022812775,0,0.007724326,0.000610342,5.545,0.552,0.042,0.31,0.11,0.078,0.06,0.353,0.179,0.499,0.258,0.125,0.070929071,0.338661339,0.307692308,0.282717283,707
529,5090,488,22.513,1,23.498,0.964898612,0.002377385,0.013325342,0.005483968,0.004684847,0,0.009229847,0,9.16,0.508,0.039,0.301,0,0.1,0.06,0,0.307,0.513,0.242,0.238,0.10059761,0.355577689,0.334661355,0.209163347,505
530,64681,5130,21.333,264,31.428,0.884570881,0.030213861,0.046233492,0.007171927,0.003521127,0,0.027181503,0.00110721,11.893,0.455,0.062,0.338,0.187,0.097,0.06,0.194,0.237,0.467,0.237,0.121,0.119119119,0.379379379,0.353353353,0.148148148,696
531,14474,1668,32.048,0,27.307,0.199088436,0.005220412,0.004587939,0.772470359,0.002630284,0,0.01600257,0,32.992,0.329,0.115,0.403,0.361,0.144,0.091,0.282,0.359,0.511,0.337,0.101,0.173826174,0.218781219,0.397602398,0.20979021,351
532,17350,2286,27.218,31,27.351,0.389305303,0.007306318,0.493017191,0.09853575,0.00694797,0,0.004290222,0.000597247,16.72,0.37,0.074,0.265,0.17,0.08,0.089,0.133,0.222,0.487,0.239,0.154,0.2333001,0.332003988,0.258225324,0.176470588,582
533,33702,2600,20.633,90,28.522,0.768072501,0.16818879,0.02525288,0.003679161,0.00521298,0,0.020831871,0.008761817,5.685,0.538,0.051,0.343,0.279,0.112,0.091,0.148,0.291,0.507,0.215,0.16,0.171144279,0.370149254,0.251741294,0.206965174,936
534,17642,1941,24.457,25,32.715,0.929701213,0.011718127,0.047440961,0.003899394,0.001914792,0.000897559,0.004427956,0,17.067,0.428,0.068,0.29,0.216,0.109,0.08,0.062,0.305,0.511,0.193,0.219,0.174825175,0.330669331,0.301698302,0.192807193,600
535,5210,577,31.915,0,20.517,0.842414922,0.029050501,0.071088402,0.038753845,0.00079373,0,0.014604623,0.003293978,8.774,0.377,0.075,0.267,0.145,0.09,0,0.153,0.228,0.461,0.237,0.183,0.098703888,0.323030907,0.375872383,0.202392822,592
536,13917,1562,30.189,7,32.66,0.95235567,0.000691223,0.013694239,0.000500887,0.000811436,0.002193883,0.029752662,0,21.476,0.421,0.064,0.315,0,0.109,0.05,0,0.266,0.506,0.23,0.223,0.164824121,0.423115578,0.269346734,0.142713568,591
537,10487,2287,58.555,229,32.435,0.210057774,0.756011052,0.013353429,0,0.007465461,0,0.010278824,0.002833459,22.543,0.452,0.118,0.405,0.27,0.149,0.15,0,0.39,0.528,0.301,0.1,0.237,0.307,0.283,0.173,683
538,14913,1174,19.994,10,26.392,0.948897645,0.007218696,0.026789385,0.004140724,0.000802077,0,0.012151472,0,5.617,0.503,0.044,0.285,0.28,0.081,0.08,0.21,0.265,0.499,0.247,0.145,0.069207623,0.362086259,0.330992979,0.237713139,701
539,25273,3018,33.44,213,27.759,0.825516622,0.108086253,0.046371169,0.001207946,0.005121294,0.000499151,0.012299092,0.000898473,18.132,0.42,0.076,0.328,0.289,0.121,0.09,0,0.28,0.482,0.223,0.154,0.291542289,0.39800995,0.222885572,0.087562189,584
540,10915,1474,27.251,0,26.546,0.924539327,0.014316371,0.048419759,0.003888894,0.003888894,0,0.004946754,0,7.734,0.578,0.026,0.303,0.174,0.098,0.06,0.166,0.255,0.506,0.232,0.187,0.066866267,0.361277445,0.394211577,0.177644711,551
541,29438,3458,30.409,106,27.923,0.941686131,0.035794853,0.010690543,0.000698728,0.006937374,0,0.003693278,0.000499092,10.526,0.479,0.064,0.288,0.24,0.116,0.091,0,0.29,0.507,0.205,0.185,0.188622754,0.366267465,0.284431138,0.160678643,611
542,1054,116,32.205,0,28.225,0.873654142,0,0.114020895,0.009428497,0,0,0.002896466,0,11.974,0.608,0.054,0.256,0,0.092,0,0,0.206,0.479,0.237,0.167,0.128,0.279,0.412,0.181,661
543,34065,4400,30.294,21,28.493,0.805036402,0.05024434,0.05917024,0.026568266,0.009115388,0.002214022,0.047252418,0.000398923,13.316,0.507,0.058,0.338,0.229,0.123,0.09,0.106,0.298,0.508,0.234,0.176,0.113,0.319,0.398,0.17,624
544,43788,4049,22.901,49,27.898,0.954763783,0.003884523,0.016926134,0.009256948,0.00499296,0,0.009876075,0.000299578,7.155,0.56,0.057,0.321,0.186,0.092,0.06,0.259,0.205,0.496,0.227,0.172,0.076846307,0.391217565,0.337325349,0.194610778,710
545,15930,1490,22.158,-1,30.302,0.901818838,0.044769086,0.011550725,0.02373313,0.005013335,0.0006016,0.012011952,0.000501334,13.343,0.423,0.089,0.28,0.135,0.107,0.06,0.278,0.232,0.468,0.165,0.22,0.075225677,0.383149448,0.357071214,0.184553661,526
546,7705,1587,39.301,2,32.309,0.872539246,0.002316004,0.095661018,0.002527465,0.011922384,0,0.012033149,0.003000735,7.31,0.633,0.047,0.17,0,0.047,0.08,0.277,0.141,0.461,0.195,0.09,0.05489022,0.180638723,0.226546906,0.537924152,1143
547,42178,4465,25.283,0,29.188,0.942003025,0.01904705,0.018549479,0.002209219,0.004597564,0.000199029,0.012797548,0.000597086,14.476,0.415,0.082,0.311,0.284,0.117,0.09,0,0.336,0.51,0.248,0.166,0.208791209,0.422577423,0.245754246,0.122877123,563
548,10732,752,17.468,5,26.675,0.933010036,0.001685906,0.061456226,0.001190051,0.000585108,0.000297513,0.00177516,0,6.981,0.432,0.053,0.279,0.17,0.08,0.081,0.105,0.235,0.495,0.317,0.133,0.097804391,0.330339321,0.446107784,0.125748503,593
549,8492,921,21.568,-1,24.042,0.913841709,0.001615217,0.036658407,0.020656721,0.004444355,0.001304213,0.021479378,0,9.306,0.371,0.093,0.316,0.229,0.106,0.05,0.141,0.257,0.457,0.166,0.242,0.137137137,0.34034034,0.354354354,0.168168168,635
550,828752,101246,35.465,857,29.593,0.463134866,0.091804068,0.194566821,0.00129457,0.230744528,0.000401417,0.015454555,0.002599175,6.416,0.52,0.06,0.233,0.123,0.091,0.081,0.127,0.267,0.506,0.224,0.129,0.111665005,0.263210369,0.21335992,0.411764706,1299
551,71744,6414,26.699,337,29.134,0.738418259,0.112345876,0.094090419,0.00059854,0.035174175,0,0.018784167,0.000588564,10.723,0.487,0.063,0.324,0.262,0.116,0.079,0.155,0.308,0.509,0.275,0.104,0.180638723,0.349301397,0.306387226,0.163672655,913
552,46178,6963,36.687,250,30.465,0.870766081,0.07038642,0.021964697,0.001282102,0.003746919,0,0.024876759,0.006977022,13.953,0.47,0.061,0.33,0.232,0.111,0.111,0.09,0.297,0.514,0.235,0.149,0.138308458,0.366169154,0.327363184,0.168159204,612
553,25166,2876,23.442,35,30.964,0.767500731,0.00273315,0.213286537,0.000100854,0.00191623,0,0.013746432,0.000716065,7.937,0.488,0.035,0.296,0,0.115,0.079,0.143,0.314,0.514,0.195,0.279,0.134268537,0.264529058,0.269539078,0.331663327,866
554,9274,1037,25.758,3,25.892,0.911756243,0.012471599,0.046721368,0.012947842,0.004097669,0.002391134,0.009614144,0,9.226,0.509,0.038,0.29,0,0.088,0.07,0,0.216,0.514,0.246,0.201,0.135864136,0.35964036,0.312687313,0.191808192,546
555,100395,15432,38.224,184,31.153,0.911850126,0.007077365,0.021450166,0.004083858,0.034088318,0.000981315,0.02007236,0.000396491,7.351,0.568,0.045,0.29,0.169,0.068,0.06,0.236,0.234,0.505,0.207,0.134,0.068136273,0.268537074,0.349699399,0.313627255,746
556,19865,1493,18.571,0,29.922,0.527260819,0.448314777,0.012897375,0.002599627,0.000896771,0,0.007325306,0.000705325,14.677,0.414,0.065,0.352,0.213,0.135,0.11,0.089,0.303,0.459,0.204,0.147,0.183183183,0.433433433,0.261261261,0.122122122,665
557,80362,8053,27.182,243,29.334,0.937651188,0.005839315,0.027620256,0.003588849,0.005541896,0.000396558,0.019262799,9.91E-05,7.501,0.514,0.049,0.296,0.209,0.084,0.059,0.179,0.26,0.516,0.267,0.134,0.087174349,0.315631263,0.337675351,0.259519038,769
558,39285,4669,28.123,0,34.09,0.661858846,0.274105785,0.042440186,0.007911899,0.004281027,0,0.006731616,0.002670641,14.099,0.456,0.078,0.325,0.272,0.135,0.101,0,0.296,0.517,0.224,0.162,0.170511535,0.356068205,0.326980943,0.146439318,626
559,10596,1166,24.459,8,21.579,0.93090315,0.009150772,0.037976206,0.00655488,0.010804526,0.000100228,0.004510238,0,7.274,0.499,0.042,0.288,0.096,0.099,0.08,0.145,0.273,0.506,0.212,0.2,0.076769691,0.351944167,0.366899302,0.204386839,515
560,78318,14379,49.373,0,34.516,0.62812944,0.283946047,0.03300046,0.002201365,0.028497669,0.000100062,0.022814145,0.001310813,18.571,0.458,0.064,0.328,0.244,0.109,0.079,0.171,0.263,0.528,0.199,0.138,0.115422886,0.251741294,0.300497512,0.332338308,778
561,22460,2839,32.791,0,25.646,0.90208876,0.020485332,0.032583445,0.021853033,0.006174764,0.001619116,0.015195551,0,9.614,0.503,0.03,0.292,0.131,0.084,0.06,0.218,0.223,0.483,0.212,0.165,0.082329317,0.351405622,0.298192771,0.268072289,581
562,7010,567,21.648,0,24.865,0.880200746,0.009917586,0.040059466,0.042414144,0.00457965,0,0.022828408,0,5.478,0.43,0.028,0.322,0.206,0.095,0.06,0.159,0.308,0.42,0.191,0.196,0.120481928,0.374497992,0.320281124,0.184738956,467
563,7173,636,24.538,0,29.06,0.954706377,0.001890151,0.018661493,0.015291223,0.000600048,0,0.008850708,0,9.135,0.506,0.029,0.293,0.102,0.098,0.05,0.182,0.293,0.512,0.242,0.243,0.126379137,0.330992979,0.275827482,0.266800401,556
564,223611,59780,55.846,0,26.375,0.629839273,0.082749326,0.154966557,0.002595588,0.09891185,0.000898473,0.025616452,0.004422482,6.062,0.636,0.033,0.193,0.102,0.054,0.071,0.188,0.152,0.505,0.162,0.089,0.065130261,0.082164329,0.124248497,0.728456914,1827
565,16147,1921,28.142,12,26.757,0.960169338,0.004364178,0.01469139,0.001890473,0.003740724,0,0.014942783,0.000201114,10.455,0.452,0.064,0.303,0,0.099,0.08,0,0.292,0.507,0.224,0.197,0.115694165,0.331991952,0.342052314,0.210261569,533
566,23113,2508,31.473,61,37.73,0.621041132,0.253938823,0.105085391,0.000992223,0.001493345,0,0.016336594,0.001112492,18.312,0.429,0.05,0.3,0,0.124,0.1,0,0.285,0.461,0.196,0.202,0.175648703,0.374251497,0.306387226,0.143712575,635
567,80247,8846,24.838,167,26.016,0.915952319,0.004427278,0.035135844,0.005234071,0.026916638,0.000605095,0.011022812,0.000705944,6.352,0.534,0.061,0.318,0.182,0.099,0.07,0.27,0.243,0.507,0.217,0.18,0.096903097,0.396603397,0.307692308,0.198801199,614
568,16120,1320,21.145,3,30.983,0.854112989,0.085393393,0.036837341,0.00220845,0.006217483,0,0.015230345,0,14.148,0.349,0.074,0.354,0.313,0.137,0.081,0.073,0.334,0.465,0.198,0.207,0.213,0.411,0.297,0.079,646
569,9014,967,27.876,4,25.798,0.845524045,0.003214691,0.031885718,0.089649699,0.005434837,0.000602755,0.023688255,0,11.796,0.442,0.081,0.269,0.265,0.116,0.079,0.177,0.258,0.49,0.228,0.197,0.139278557,0.406813627,0.320641283,0.133266533,656
570,23514,2487,25.601,23,34.675,0.979280521,0.001884491,0.006903187,0.001091021,0.006407268,0,0.004433512,0,24.906,0.31,0.123,0.357,0.282,0.173,0.1,0.069,0.369,0.507,0.219,0.153,0.26221336,0.361914257,0.257228315,0.118644068,531
571,13272,1495,27.085,20,24.313,0.769028636,0.032368838,0.184388904,0.000497676,0.002468472,0,0.010749798,0.000497676,9.606,0.49,0.069,0.305,0,0.101,0.07,0,0.299,0.499,0.242,0.158,0.145708583,0.46506986,0.251497006,0.137724551,594
572,442595,77014,40.51,4676,33.15,0.46009446,0.451689081,0.038564681,0.001300833,0.032290666,0.000300192,0.013948927,0.001811159,13.446,0.52,0.057,0.334,0.172,0.116,0.12,0.153,0.25,0.52,0.231,0.116,0.107,0.266,0.287,0.34,842
573,86984,11260,28.647,517,30.729,0.955121288,0.010590257,0.0098909,0.001388722,0.006124366,0.000299724,0.015785477,0.000799265,13.2,0.439,0.06,0.316,0.276,0.143,0.1,0.099,0.326,0.518,0.216,0.177,0.109780439,0.377245509,0.324351297,0.188622754,622
574,6944,757,30.873,2,21.802,0.905589101,0.004699723,0.024936296,0.037984473,0.010906531,0,0.015883875,0,9.457,0.422,0.05,0.254,0.224,0.079,0.069,0.182,0.27,0.383,0.164,0.171,0.111888112,0.368631369,0.327672328,0.191808192,525
575,13559,1688,29.093,28,25.53,0.959321428,0.004179033,0.022632295,0.001776834,0.003791902,0.000992645,0.007305864,0,10.394,0.556,0.044,0.355,0.155,0.086,0.07,0.185,0.293,0.515,0.225,0.208,0.082329317,0.442771084,0.277108434,0.197791165,569
576,5839,497,18.546,9,19.003,0.973044083,0.00829031,0.001489277,0.003882049,0,0,0.012102859,0.001191422,9.45,0.392,0.098,0.382,0.279,0.145,0.081,0,0.324,0.495,0.205,0.172,0.142570281,0.475903614,0.262048193,0.119477912,495
577,325648,23222,22.859,367,28.023,0.847006072,0.011249849,0.091064463,0.002513371,0.019282583,0.00597177,0.022308682,0.000603209,6.205,0.47,0.036,0.248,0.063,0.063,0.071,0.075,0.156,0.5,0.338,0.086,0.047808765,0.212151394,0.393426295,0.346613546,913
578,35910,3724,16.79,37,30.446,0.954044782,0.006380161,0.013532764,0.010162112,0.006059147,0,0.009219132,0.000601902,6.836,0.53,0.068,0.272,0.197,0.093,0.071,0.221,0.212,0.498,0.175,0.23,0.074148297,0.344689379,0.331663327,0.249498998,725
579,14707,1823,30.855,0,27.847,0.909316284,0.034828168,0.023315802,0.008461137,0.008792356,0,0.015286253,0,13.521,0.479,0.053,0.38,0.194,0.099,0.08,0.101,0.252,0.511,0.249,0.178,0.106,0.311,0.36,0.223,586
580,54849,9252,44.3,150,28.624,0.688794993,0.009303617,0.226054096,0.018835362,0.027504191,0.005832118,0.020471925,0.003203698,11.963,0.461,0.087,0.232,0.212,0.09,0.081,0.181,0.188,0.485,0.211,0.177,0.132602193,0.283150548,0.376869392,0.207377866,817
581,1721,221,26.527,0,22.606,0.38396876,0.585944098,0.022088413,0,0.005117199,0,0.002881529,0,14.637,0.354,0.109,0.351,0,0.164,0.15,0,0.328,0.516,0.197,0.213,0.310932798,0.436308927,0.152457372,0.100300903,521
582,22211,2626,32.656,-1,21.054,0.34833738,0.025496177,0.527081536,0.003712548,0.085900343,0,0.007053842,0.002418173,14.726,0.508,0.035,0.312,0,0.094,0.07,0,0.284,0.484,0.321,0.097,0.360557769,0.260956175,0.257968127,0.120517928,675
583,25233,2904,27.304,71,26.013,0.658406653,0.049620273,0.044493715,0.188217944,0.001916189,0.000401296,0.055730008,0.001213921,15.496,0.376,0.069,0.39,0.266,0.131,0.08,0.069,0.381,0.514,0.252,0.169,0.165834166,0.363636364,0.333666334,0.136863137,551
584,7621,920,32.029,0,24.656,0.855423249,0.00159566,0.020175124,0.101633557,0.002004548,0.002184059,0.016884075,9.97E-05,8.5,0.579,0.03,0.272,0.176,0.102,0.06,0.217,0.289,0.495,0.222,0.209,0.071784646,0.376869392,0.356929212,0.19441675,532
585,10286,1199,23.874,5,28.343,0.949291633,9.94E-05,0.02402289,0.012478391,0.002374471,0.000397401,0.011335863,0,7.293,0.519,0.039,0.254,0.155,0.08,0.06,0.164,0.246,0.496,0.186,0.209,0.069582505,0.28528827,0.35387674,0.291252485,744
586,116230,13776,29.214,321,24.863,0.859352203,0.014257972,0.058661944,0.002304217,0.050773271,0.000100621,0.01434853,0.000201242,6.777,0.535,0.046,0.265,0.171,0.096,0.059,0.274,0.228,0.494,0.234,0.154,0.089089089,0.364364364,0.311311311,0.235235235,658
587,21367,2720,33.134,0,37.57,0.566469452,0.383200515,0.020576753,0.000301859,0.005805764,0,0.018755534,0.004890123,16.466,0.411,0.099,0.322,0.194,0.133,0.1,0,0.29,0.525,0.226,0.174,0.265265265,0.389389389,0.252252252,0.093093093,756
588,5789,488,24.191,5,21.544,0.770852,0.019154571,0.049479322,0.01182725,0.000298668,0,0.148388189,0,9.212,0.536,0.025,0.326,0.204,0.13,0.081,0,0.367,0.405,0.172,0.192,0.11665005,0.40777667,0.276171486,0.199401795,639
589,10252,724,15.78,18,37.057,0.806191144,0.135785527,0.025506399,0.006473554,0.022095602,0,0.003947774,0,5.792,0.439,0.06,0.3,0.173,0.11,0.081,0,0.241,0.501,0.245,0.143,0.136272545,0.233466934,0.406813627,0.223446894,1186
590,36090,4601,32.41,26,28.135,0.810292855,0.027658555,0.099604735,0.018196155,0.01613998,9.98E-05,0.027808277,0.000199629,11.967,0.484,0.046,0.342,0.181,0.111,0.07,0.103,0.277,0.503,0.242,0.161,0.098098098,0.304304304,0.406406406,0.191191191,639
591,116400,12468,26.884,316,27.214,0.942309601,0.016246204,0.0170997,0.001488656,0.008058594,0,0.013904051,0.000893194,9.673,0.516,0.046,0.306,0.17,0.098,0.07,0.097,0.25,0.51,0.247,0.154,0.149950348,0.410129096,0.228401192,0.211519364,657
592,670,77,27.542,-1,16.579,0.95404432,0,0.005968921,0.004413992,0.023755304,0,0.011817461,0,5.731,0.626,0.035,0.321,0,0.101,0,0.164,0.358,0.49,0.228,0.204,0.05994006,0.320679321,0.344655345,0.274725275,444
593,169746,18677,27.649,624,29.579,0.915700124,0.032889192,0.01621383,0.00130433,0.009742345,0,0.022845848,0.00130433,9.1,0.513,0.052,0.304,0.229,0.12,0.07,0.203,0.276,0.514,0.239,0.142,0.101,0.371,0.299,0.229,760
594,37929,2423,18.838,42,23.8,0.946448619,0.000496766,0.038092021,0.000596119,0.002603054,0.000198706,0.011564714,0,9.929,0.47,0.045,0.329,0.194,0.109,0.05,0.116,0.253,0.502,0.34,0.123,0.371743487,0.330661323,0.200400802,0.097194389,665
595,21118,2674,31.287,44,33.188,0.887859745,0.002789608,0.073671462,0.008686502,0.002968302,0.000684993,0.023339389,0,12.597,0.425,0.098,0.268,0.205,0.098,0.06,0,0.199,0.508,0.203,0.226,0.129224652,0.377733598,0.339960239,0.153081511,771
596,27154,2409,24.384,0,35.765,0.720673764,0.239530297,0.02271035,0.001217524,0.008150369,0,0.005413455,0.00230424,10.244,0.472,0.067,0.327,0.286,0.123,0.11,0,0.269,0.503,0.22,0.154,0.184,0.352,0.249,0.215,729
597,68953,6137,23.695,0,27.598,0.964502879,0.003745017,0.014003544,0.000503362,0.006181291,0,0.010963234,0.000100672,8.928,0.502,0.058,0.329,0.24,0.104,0.079,0.184,0.294,0.507,0.243,0.14,0.117117117,0.417417417,0.307307307,0.158158158,754
598,4742,438,14.536,0,23.832,0.947792929,0.005031045,0.013116652,0.001497335,0.001108028,0.000199645,0.031254367,0,6.998,0.519,0.074,0.262,0,0.117,0,0,0.246,0.499,0.156,0.249,0.092907093,0.324675325,0.338661339,0.243756244,622
599,42255,5676,35.469,105,27.153,0.934718819,0.024845973,0.016224501,0.000605016,0.002914158,0,0.020590697,0.000100836,12.836,0.403,0.077,0.299,0.189,0.106,0.089,0,0.321,0.513,0.243,0.145,0.12012012,0.406406406,0.315315315,0.158158158,707
600,12740,1377,27.942,3,26.579,0.655171723,0.232131771,0.087704015,0.009502353,0.00020026,0,0.015289877,0,13.844,0.443,0.078,0.316,0,0.13,0.101,0,0.306,0.516,0.231,0.202,0.167,0.346,0.341,0.146,648
601,11861,911,23.621,7,44.841,0.3828649,0.613545176,0.001397758,0,0,0,0.002192167,0,26.658,0.348,0.104,0.368,0.275,0.14,0.149,0,0.335,0.521,0.22,0.18,0.20240481,0.388777555,0.266533066,0.142284569,697
602,49905,4669,21.62,0,28.12,0.955518929,0.007286212,0.015838718,0.000994945,0.005517422,0,0.014130227,0.000713546,6.467,0.479,0.061,0.286,0.139,0.097,0.07,0.2,0.253,0.502,0.226,0.168,0.091091091,0.358358358,0.304304304,0.246246246,644
603,46835,4379,24.304,89,28.923,0.927127051,0.011134762,0.031064881,0.010943995,0.005733047,0,0.013996265,0,7.571,0.571,0.039,0.282,0.194,0.084,0.06,0.253,0.213,0.504,0.232,0.176,0.071,0.33,0.364,0.235,705
604,9257,1097,30.294,0,17.74,0.643903124,0.00120442,0.057380587,0.265735248,0.006704606,0,0.025072014,0,10.555,0.927,0.013,0.354,0.238,0.089,0.081,0.191,0.349,0.449,0.248,0.123,0.078842315,0.296407186,0.406187625,0.218562874,673
605,40205,3343,22.539,0,34.918,0.130955012,0.004048705,0.713044265,0.140981334,0.003636802,0.000100464,0.006027849,0.00120557,16.912,0.41,0.087,0.239,0.219,0.084,0.11,0.125,0.232,0.501,0.241,0.155,0.185814186,0.318681319,0.330669331,0.164835165,634
606,7781,998,28.875,2,32.449,0.935948266,0.003551144,0.029468438,0.004943353,0.004166541,0,0.020499783,0.001422475,9.106,0.434,0.079,0.218,0.145,0.104,0.08,0.123,0.17,0.488,0.181,0.245,0.085255767,0.336008024,0.364092277,0.214643932,556
607,3194,370,24.983,2,18.979,0.969226915,0.000601233,0.019109174,0.001593266,0,0,0.009469412,0,9.71,0.472,0.067,0.211,0.209,0.081,0,0.227,0.258,0.494,0.156,0.278,0.11011011,0.36036036,0.27027027,0.259259259,539
608,790087,161970,55.183,287,33.48,0.31827823,0.385970908,0.219372933,0.001417385,0.048663537,0.000402095,0.015510811,0.010384101,14.277,0.478,0.08,0.262,0.149,0.097,0.11,0.148,0.279,0.515,0.245,0.12,0.159,0.285,0.229,0.327,1068
609,45110,6944,39.21,73,29.833,0.892289956,0.022768381,0.023414363,0.00613186,0.034028344,0,0.021367097,0,12.676,0.434,0.064,0.329,0.267,0.096,0.079,0.142,0.258,0.474,0.213,0.144,0.126746507,0.332335329,0.26247505,0.278443114,662
610,16506,2061,29.743,50,27.67,0.967478624,0.005358918,0.010697952,0,0.002585007,0.001093657,0.012785842,0,14.208,0.44,0.065,0.316,0.234,0.123,0.11,0,0.36,0.509,0.204,0.185,0.133732535,0.497005988,0.229540918,0.139720559,546
